cust_id,status,category,payment_method,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
62757,complete,Computing,Payaxis,shizuko.brackin@aol.com,1,4092.32,2325.28,6,305,12,0,0,0,1,1,0,0,1,0,0,1
62759,complete,Beauty & Grooming,Payaxis,latrisha.minter@aol.com,1,2149.905,1221.345,10,414,13,0,0,1,0,1,0,0,0,0,1,1
62760,complete,Mobiles & Tablets,Payaxis,piper.myer@apple.com,1,8809.521,1791.379,5,197,12,0,0,0,1,1,0,0,0,1,0,3
62763,complete,Computing,Payaxis,willard.sterrett@gmail.com,1,2120,1480,2,414,11,0,0,1,0,0,1,0,0,1,0,1
62764,complete,Computing,Payaxis,hipolito.marbury@earthlink.net,1,3880.95,1877.55,3,414,15,0,1,0,0,0,1,1,0,0,0,1
62765,complete,Mobiles & Tablets,Easypay,dennis.aubry@yahoo.ca,1,9446.59,687.81,17,104,22,0,1,0,0,1,0,0,1,0,0,3
62767,complete,Mobiles & Tablets,Payaxis,sibyl.stimpson@gmail.com,1,33545.056,6475.744,36,208,19,0,0,1,0,1,0,0,0,0,1,0
62769,complete,Mobiles & Tablets,Payaxis,annelle.mccrae@exxonmobil.com,1,5399.4,3000,3,208,9,0,0,0,1,1,0,0,0,0,1,1
62771,complete,Mobiles & Tablets,Payaxis,phillip.hinkley@gmail.com,1,186.69,80.01,1,414,20,0,0,1,0,0,1,0,1,0,0,1
62773,complete,Computing,Payaxis,eneida.marmon@gmail.com,1,4084.74,2393.46,6,414,15,0,0,1,0,1,0,0,0,1,0,1
62774,complete,Computing,Payaxis,felicia.gaines@gmail.com,1,1060,740,1,414,34,0,0,1,0,1,0,0,0,0,1,1
62777,complete,Entertainment,Payaxis,grover.rucks@yahoo.ca,1,3333,1500,1,414,12,0,0,0,1,0,1,0,0,1,0,1
62778,complete,Mobiles & Tablets,Payaxis,collin.sigler@shell.com,1,56655.496,10179.904,50,106,15,0,0,1,0,0,1,1,0,0,0,4
62780,complete,Mobiles & Tablets,Payaxis,emmitt.hinnant@gmail.com,1,3431.48,1107.92,3,383,28,0,0,1,0,0,1,0,0,1,0,1
62781,complete,Mobiles & Tablets,easypay_voucher,elene.palmer@gmail.com,1,76609.638,13597.962,39,107,5,0,0,1,0,1,0,0,0,1,0,4
62783,complete,Mobiles & Tablets,Payaxis,berry.reamer@hotmail.com,1,3447.39,1369.91,2,414,7,0,0,1,0,0,1,0,0,0,1,1
62784,complete,Mobiles & Tablets,Payaxis,filiberto.heffner@yahoo.com,1,5402.4,4000,2,414,24,0,0,1,0,0,1,0,0,1,0,1
62785,complete,Mobiles & Tablets,Payaxis,freeman.kaminski@gmail.com,1,85445.43,20812.47,51,371,13,0,0,1,0,0,1,1,0,0,0,4
62786,complete,Mobiles & Tablets,Payaxis,janyce.simas@ntlworld.com,1,69074.896,12550.304,74,145,15,0,1,0,0,1,0,1,0,0,0,4
62787,complete,Mobiles & Tablets,Payaxis,deeann.royse@ibm.com,1,5577.75,1334.55,7,297,9,0,0,1,0,1,0,0,1,0,0,1
62788,complete,Computing,Payaxis,ward.letson@gmail.com,1,4492.23,1596.27,5,414,28,0,1,0,0,0,1,1,0,0,0,1
62789,complete,Mobiles & Tablets,Payaxis,nolan.spicher@gmail.com,1,34349.615,10303.885,23,103,4,0,0,1,0,0,1,0,1,0,0,0
62790,complete,Mobiles & Tablets,Payaxis,phuong.claborn@yahoo.com,1,7632.005,1952.395,10,356,7,0,0,0,1,1,0,0,0,1,0,3
62791,complete,Mobiles & Tablets,Payaxis,alyce.harjo@aol.com,1,46039.34,10111.16,19,282,12,0,0,1,0,1,0,0,1,0,0,0
62793,complete,Entertainment,Payaxis,louvenia.capo@aol.com,1,5065,2100,2,414,5,0,0,1,0,1,0,0,0,1,0,1
62794,complete,Mobiles & Tablets,Payaxis,brett.stjohn@aol.com,1,35455.488,5430.615,36,272,13,0,0,1,0,1,0,1,0,0,0,0
62795,complete,Mobiles & Tablets,Payaxis,jeramy.jonas@verizon.net,1,12131.44,7043.26,6,414,10,0,0,1,0,0,1,1,0,0,0,3
62796,complete,Entertainment,Payaxis,asa.skidmore@gmail.com,1,2939.58,1259.82,2,414,11,0,0,0,1,0,1,1,0,0,0,1
62797,complete,Mobiles & Tablets,Payaxis,clarissa.rikard@aol.com,1,4825.67008,4097.32992,25,246,5,0,1,0,0,1,0,0,0,1,0,1
62799,complete,Women's Fashion,Payaxis,josephina.tarry@walmart.com,1,928.8,619.2,1,414,5,0,0,1,0,1,0,1,0,0,0,1
62800,complete,Entertainment,Payaxis,isaiah.dayton@aol.com,1,15185,4271,11,180,10,0,0,0,1,0,1,0,0,0,1,3
62802,complete,Entertainment,Payaxis,terence.few@gmail.com,1,2200.2,1200,2,414,8,0,0,0,1,0,1,0,0,1,0,1
62803,complete,Entertainment,Payaxis,lana.tiedemann@shaw.ca,1,9067,3100,3,414,8,0,0,1,0,1,0,0,0,1,0,3
62806,complete,Mobiles & Tablets,Payaxis,helga.hose@earthlink.net,1,8209.4,3860,13,305,7,0,0,0,1,1,0,1,0,0,0,3
62807,complete,Entertainment,Payaxis,elmer.yee@sbcglobal.net,1,14366.86,4508.74,14,249,22,0,1,0,0,0,1,1,0,0,0,3
62809,complete,Mobiles & Tablets,Payaxis,korey.eastland@sbcglobal.net,1,6727.08,1435.12,7,304,27,0,0,0,1,0,1,0,1,0,0,1
62810,complete,Mobiles & Tablets,Payaxis,evan.burgin@bp.com,1,1772.7,400,1,414,7,0,0,0,1,0,1,0,1,0,0,1
62811,complete,Mobiles & Tablets,Payaxis,jeanett.frausto@gmail.com,1,49745.077,10123.123,31,107,6,0,0,1,0,1,0,0,0,1,0,4
62813,complete,Mobiles & Tablets,Payaxis,bernardo.heier@gmail.com,1,8940,2400,4,414,5,0,0,0,1,0,1,1,0,0,0,3
62814,complete,Entertainment,Payaxis,glayds.fecteau@gmail.com,1,5334,2000,2,414,7,0,0,1,0,1,0,0,0,1,0,1
62815,complete,Computing,Payaxis,janetta.penwell@gmail.com,1,1740,960,1,414,8,0,0,1,0,1,0,0,0,1,0,1
62818,complete,Entertainment,Payaxis,frida.padilla@yahoo.com,1,2829.35,1028.65,2,371,21,0,0,0,1,1,0,0,0,1,0,1
62819,complete,Mobiles & Tablets,Payaxis,tina.fort@earthlink.net,1,2333.5,450,1,414,10,0,1,0,0,1,0,1,0,0,0,1
62821,complete,Computing,Payaxis,juan.leary@gmail.com,1,1277.79,761.91,1,414,5,0,1,0,0,0,1,0,1,0,0,1
62822,complete,Computing,Payaxis,britt.marable@gmail.com,1,32338.91,13859.39,20,414,13,0,0,0,1,0,1,0,0,1,0,0
62826,complete,Entertainment,Payaxis,trent.kahl@verizon.net,1,6666,3000,2,414,4,0,0,1,0,0,1,0,0,0,1,1
62827,complete,Mobiles & Tablets,Payaxis,alise.tardiff@charter.net,1,5731.79,2429.91,3,414,15,0,0,0,1,1,0,0,0,0,1,1
62829,complete,Mobiles & Tablets,Payaxis,johnathan.barreto@gmail.com,1,23005.48,5899.02,31,194,5,0,0,1,0,0,1,0,1,0,0,0
62830,complete,Mobiles & Tablets,Payaxis,elenore.pizzo@microsoft.com,1,10653.1,5950,4,369,5,0,0,0,1,1,0,0,0,1,0,3
62831,complete,Entertainment,Payaxis,damian.swanigan@gmail.com,1,5900,2600,2,414,15,0,0,1,0,0,1,0,0,1,0,1
62833,complete,Women's Fashion,Payaxis,gino.humphreys@ibm.com,1,1140.72,760.48,1,414,13,0,0,0,1,0,1,1,0,0,0,1
62836,complete,Mobiles & Tablets,Payaxis,audria.mathena@gmail.com,1,16185.4,6439,25,369,27,0,0,0,1,1,0,0,0,1,0,3
62837,complete,Mobiles & Tablets,Payaxis,tammi.caruthers@yahoo.ca,1,1999.8,800,1,414,6,0,0,1,0,1,0,0,0,0,1,1
62838,complete,Mobiles & Tablets,Payaxis,kimiko.dalley@yahoo.co.in,1,16243.71,4849.59,10,201,10,0,0,1,0,1,0,0,0,0,1,3
62839,complete,Entertainment,Payaxis,michaele.balfour@hotmail.com,1,5185.6,2400,2,414,5,0,0,0,1,1,0,0,0,0,1,1
62840,complete,Mobiles & Tablets,Payaxis,cami.curiel@exxonmobil.com,1,2701.2,2000,1,414,9,0,0,1,0,1,0,1,0,0,0,1
62843,complete,Appliances,Payaxis,octavio.karam@msn.com,1,525,225,1,414,14,0,0,1,0,0,1,0,0,1,0,1
62844,complete,Mobiles & Tablets,Payaxis,lynna.wheless@yahoo.co.uk,1,15979.87,6771.63,7,394,40,0,0,1,0,1,0,0,0,1,0,3
62847,complete,Men's Fashion,Payaxis,elna.wier@aol.com,1,703.29,301.41,3,414,9,0,0,1,0,1,0,0,0,0,1,1
62848,complete,Mobiles & Tablets,Payaxis,cuc.visser@gmail.com,1,25686.49,2210.41,70,107,6,0,0,1,0,1,0,0,0,1,0,0
62849,complete,Mobiles & Tablets,Payaxis,mervin.blackwell@gmail.com,1,5261.13,2254.77,3,414,24,0,0,1,0,0,1,1,0,0,0,1
62850,complete,Mobiles & Tablets,easypay_voucher,eliseo.ballantyne@hotmail.com,1,2636.63,142.97,5,370,12,0,0,0,1,0,1,1,0,0,0,1
62851,complete,Mobiles & Tablets,Payaxis,vannesa.tandy@gmail.com,1,290.85,124.65,2,414,20,0,0,1,0,1,0,1,0,0,0,1
62852,complete,Computing,Payaxis,rosalba.mccabe@gmail.com,1,1193.79,725.91,1,414,6,0,0,1,0,1,0,0,0,1,0,1
62854,complete,Computing,Payaxis,jonah.longoria@gmail.com,1,14076.87,6247.23,10,414,14,0,0,0,1,0,1,0,0,1,0,3
62858,complete,Computing,Payaxis,morton.loveland@outlook.com,1,1957.69,761.91,2,407,8,0,1,0,0,0,1,1,0,0,0,1
62859,complete,Men's Fashion,cod,floyd.billingsley@yahoo.com,1,3882.2,620.8,3,255,7,0,0,1,0,0,1,0,1,0,0,1
62860,complete,Mobiles & Tablets,Payaxis,milagro.aguilar@hotmail.com,1,1904.12,1387.48,1,414,6,0,0,0,1,1,0,0,0,1,0,1
62862,complete,Mobiles & Tablets,Payaxis,argelia.husk@yahoo.com,1,2932.74,1685.46,8,153,5,0,0,1,0,1,0,1,0,0,0,1
62863,complete,Computing,Payaxis,leeanna.oscar@gmail.com,1,3065,1885,3,414,5,0,0,0,1,1,0,0,0,1,0,1
62864,complete,Mobiles & Tablets,Payaxis,erwin.averill@shell.com,1,3771.2,1000,1,414,29,0,0,1,0,0,1,0,0,0,1,1
62866,complete,Computing,Payaxis,everette.stromberg@gmail.com,1,3479.58,1919.82,2,414,9,0,0,1,0,0,1,0,0,0,1,1
62867,complete,Mobiles & Tablets,Payaxis,floy.longoria@gmail.com,1,4262,1800,2,414,4,0,1,0,0,1,0,1,0,0,0,1
62869,complete,Entertainment,Payaxis,particia.hatcher@bellsouth.net,1,4844.51,1019.39,3,376,7,0,1,0,0,1,0,0,0,1,0,1
62871,complete,Entertainment,Payaxis,rachelle.hixon@ntlworld.com,1,9370.2,2900,3,414,31,0,0,0,1,1,0,0,0,0,1,3
62872,complete,Women's Fashion,Payaxis,ed.beede@gmail.com,1,3608.39,629.11,6,376,5,0,0,0,1,0,1,0,0,1,0,1
62874,complete,Mobiles & Tablets,Payaxis,debby.goyette@gmail.com,1,6074.7,2700,3,414,5,0,1,0,0,1,0,0,0,1,0,1
62876,complete,Mobiles & Tablets,cod,armanda.reger@gmail.com,1,453.8,30,3,406,18,0,0,1,0,1,0,0,0,1,0,1
62878,complete,Mobiles & Tablets,Payaxis,eli.dahlgren@gmail.com,1,38961.745,9962.955,43,305,17,0,1,0,0,0,1,1,0,0,0,0
62879,complete,Entertainment,Payaxis,lupita.creed@gmail.com,1,1469.79,629.91,1,414,8,0,1,0,0,1,0,1,0,0,0,1
62884,complete,Mobiles & Tablets,Easypay,gayla.bothwell@earthlink.net,1,45195.135,18882.465,26,250,8,0,0,0,1,1,0,0,0,1,0,4
62889,complete,Mobiles & Tablets,Easypay,cleveland.sale@gmail.com,1,41796.58,12975.92,20,368,31,0,0,0,1,0,1,0,0,0,1,0
62890,complete,Mobiles & Tablets,Payaxis,shawanda.blakeley@gmail.com,1,6563.55,2341.75,3,414,4,0,0,0,1,1,0,0,1,0,0,1
62892,complete,Mobiles & Tablets,Payaxis,earnest.silva@gmail.com,1,4999.6,1800,2,414,6,0,0,1,0,0,1,0,0,1,0,1
62894,complete,Entertainment,Payaxis,steffanie.shortridge@ibm.com,1,2960,800,1,414,18,0,0,1,0,1,0,0,0,0,1,1
62895,complete,Mobiles & Tablets,Payaxis,sharell.delany@apple.com,1,2233.5,550,1,414,13,0,0,1,0,1,0,0,0,1,0,1
62896,complete,Mobiles & Tablets,Payaxis,tony.greenblatt@hotmail.com,1,7320.82,3687.48,3,414,6,0,0,0,1,0,1,0,0,1,0,3
62899,complete,Mobiles & Tablets,Payaxis,kimberli.lirette@cox.net,1,2500,2500,1,414,25,0,0,1,0,1,0,0,0,0,1,1
62905,complete,Mobiles & Tablets,Payaxis,jeramy.wolken@aol.com,1,4186.1,1350,2,414,12,0,0,1,0,0,1,0,0,0,1,1
62908,complete,Mobiles & Tablets,Payaxis,isa.delk@apple.com,1,2680,1100,1,414,20,0,0,1,0,1,0,0,0,0,1,1
62911,complete,Mobiles & Tablets,Payaxis,issac.pell@gmail.com,1,5568.58,1243.62,8,410,8,0,0,0,1,0,1,1,0,0,0,1
62912,complete,Mobiles & Tablets,easypay_voucher,jae.googe@shell.com,1,8852.06,2230.94,5,121,12,0,0,0,1,1,0,1,0,0,0,3
62913,complete,Mobiles & Tablets,Payaxis,apryl.geisler@exxonmobil.com,1,3116.4,1100,1,414,8,0,0,1,0,1,0,1,0,0,0,1
62916,complete,Mobiles & Tablets,Payaxis,omer.drewry@yahoo.co.uk,1,2890.68,836.42,4,414,5,0,0,1,0,0,1,0,0,1,0,1
62918,complete,Mobiles & Tablets,Payaxis,fabian.gillispie@gmail.com,1,2700,1650,1,414,34,0,0,1,0,0,1,0,0,0,1,1
62920,complete,Entertainment,Easypay,monika.hileman@gmail.com,1,12214.76,2143.54,11,186,18,0,0,1,0,1,0,0,1,0,0,3
62921,complete,Mobiles & Tablets,Payaxis,dell.patton@bp.com,1,7319.8,3000,3,414,5,0,0,1,0,1,0,0,0,1,0,1
62923,complete,Mobiles & Tablets,Payaxis,mac.new@gmail.com,1,4198.32,1799.28,7,414,5,0,1,0,0,0,1,0,0,0,1,1
62925,complete,Appliances,Easypay,edward.finck@yahoo.com,1,5615.82,1720.48,6,369,6,0,0,0,1,1,0,0,0,1,0,1
62927,complete,Mobiles & Tablets,Payaxis,mickey.harrison@hotmail.com,1,4667,900,2,414,28,0,0,1,0,0,1,1,0,0,0,1
62933,complete,Mobiles & Tablets,Easypay,derek.janda@btinternet.com,1,7740.2,1400,4,327,21,0,0,1,0,0,1,0,0,0,1,3
62935,complete,Mobiles & Tablets,Payaxis,jacques.linville@gmail.com,1,2500,2500,1,414,8,0,0,1,0,0,1,0,0,0,1,1
62938,complete,Entertainment,Payaxis,isaiah.degen@hotmail.com,1,3752.94,2197.56,2,376,6,0,0,1,0,0,1,0,0,1,0,1
62939,complete,Mobiles & Tablets,Payaxis,darrin.nielsen@verizon.net,1,3116.4,1100,1,414,4,0,0,1,0,0,1,0,0,0,1,1
62940,complete,Mobiles & Tablets,Payaxis,torie.vallone@rediffmail.com,1,2699.7,1500,1,414,31,0,1,0,0,1,0,0,1,0,0,1
62941,complete,Entertainment,Payaxis,annette.bowman@yahoo.com,1,10071.4,2040,7,376,5,0,1,0,0,1,0,0,0,1,0,3
62942,complete,Mobiles & Tablets,Payaxis,joey.edwards@sbcglobal.net,1,6146.5,1900,3,414,24,0,0,0,1,0,1,0,0,1,0,1
62946,complete,Kids & Baby,cod,clemente.eckles@hotmail.com,1,616.98,353.82,3,399,12,0,0,1,0,0,1,0,0,1,0,1
62947,complete,Mobiles & Tablets,Payaxis,wen.strawbridge@gmail.com,1,2131,900,1,414,4,0,0,0,1,1,0,0,0,0,1,1
62950,complete,Mobiles & Tablets,Payaxis,vickey.grear@aol.com,1,13034.75,3756.65,5,365,4,0,0,0,1,1,0,0,0,1,0,3
62952,complete,Mobiles & Tablets,Payaxis,mitzi.isakson@hotmail.com,1,5969.64,1930.56,3,248,23,0,1,0,0,1,0,0,0,1,0,1
62958,complete,Mobiles & Tablets,Easypay,reinaldo.nuttall@gmail.com,1,7580.6,1640,16,367,4,0,0,1,0,0,1,0,1,0,0,1
62959,complete,Mobiles & Tablets,Payaxis,dennis.nees@yahoo.ca,1,8071.4,1500,5,407,21,0,1,0,0,0,1,0,0,0,1,3
62960,complete,Mobiles & Tablets,Payaxis,anderson.creighton@hotmail.com,1,3999.6,1600,2,414,5,0,0,0,1,0,1,0,1,0,0,1
62963,complete,Mobiles & Tablets,Easypay,buck.lamay@aol.com,1,1819.808,557.252,5,367,19,0,0,1,0,0,1,0,0,1,0,1
62965,complete,Mobiles & Tablets,Payaxis,johnie.guernsey@gmail.com,1,34505.72,7495.98,19,107,6,0,0,1,0,1,0,0,0,1,0,0
62966,complete,Mobiles & Tablets,Payaxis,faustino.pon@gmail.com,1,630,270,2,414,16,0,0,1,0,0,1,0,0,1,0,1
62967,complete,Mobiles & Tablets,Payaxis,stasia.bash@aol.com,1,2105.7,500,1,414,10,0,0,1,0,1,0,0,0,0,1,1
62968,complete,Entertainment,Payaxis,michiko.fitch@gmail.com,1,2867,800,1,414,7,0,0,1,0,1,0,0,0,1,0,1
62969,complete,Mobiles & Tablets,Payaxis,grant.see@shell.com,1,54949.49,11132.51,45,363,18,0,0,0,1,0,1,0,0,0,1,4
62972,complete,Computing,Payaxis,blake.scannell@aol.com,1,1193.79,725.91,1,414,10,0,1,0,0,0,1,0,0,1,0,1
62976,complete,Mobiles & Tablets,Payaxis,jordan.badgley@gmail.com,1,1310.29,350.01,7,414,29,0,0,1,0,0,1,0,0,1,0,1
62978,complete,Computing,Payaxis,phillip.fava@hotmail.com,1,4157.89,1140.81,5,376,33,0,0,0,1,0,1,0,1,0,0,1
62979,complete,Mobiles & Tablets,Payaxis,nadine.escalera@aol.com,1,2899.6,1500,2,383,6,0,1,0,0,1,0,1,0,0,0,1
62980,complete,Mobiles & Tablets,easypay_voucher,stefanie.aho@ntlworld.com,1,74644.389,10522.911,37,201,7,0,0,1,0,1,0,0,1,0,0,4
62981,complete,Mobiles & Tablets,easypay_voucher,merideth.oswald@bellsouth.net,1,6992.8,1420,6,369,29,0,0,1,0,1,0,1,0,0,0,1
62982,complete,Entertainment,Payaxis,nakisha.sisler@verizon.net,1,6666,3000,2,414,8,0,0,0,1,1,0,0,0,1,0,1
62984,complete,Mobiles & Tablets,Payaxis,tasha.magness@yahoo.com,1,1899.8,800,1,414,17,0,1,0,0,1,0,0,0,0,1,1
62985,complete,Mobiles & Tablets,Payaxis,charise.sansom@rediffmail.com,1,1999.8,800,1,414,4,0,0,1,0,1,0,1,0,0,0,1
62986,complete,Mobiles & Tablets,Payaxis,simon.deck@yahoo.com,1,2131,900,1,414,7,0,0,1,0,0,1,1,0,0,0,1
62987,complete,Entertainment,Payaxis,porter.dubose@verizon.net,1,3055.09998,700.00002,7,307,11,0,0,1,0,0,1,1,0,0,0,1
62988,complete,Mobiles & Tablets,Payaxis,jerilyn.domenech@outlook.com,1,3345.4,1000,1,414,6,0,0,0,1,1,0,1,0,0,0,1
62989,complete,Computing,Payaxis,harley.breaux@gmail.com,1,8013.08,2755.82,5,414,15,0,0,1,0,0,1,0,0,1,0,3
62991,complete,Mobiles & Tablets,Payaxis,wilton.grau@gmail.com,1,6199.6,1800,2,414,6,0,0,1,0,0,1,1,0,0,0,1
62992,complete,Mobiles & Tablets,Payaxis,wilmer.glines@gmail.com,1,2869.9,450,1,414,14,0,1,0,0,0,1,0,0,1,0,1
62993,complete,Mobiles & Tablets,Payaxis,barrett.durbin@yahoo.com,1,4331.2,1280,4,382,18,0,0,0,1,0,1,0,0,0,1,1
62994,complete,Entertainment,Payaxis,louisa.cedeno@gmail.com,1,4289.79,2409.91,2,414,9,0,0,1,0,1,0,1,0,0,0,1
62997,complete,Entertainment,Payaxis,genny.lawhorn@yahoo.com,1,330.75,141.75,1,414,23,0,1,0,0,1,0,0,0,1,0,1
63001,complete,Entertainment,Payaxis,delbert.peet@ntlworld.com,1,4775,850,2,414,9,0,0,0,1,0,1,0,0,1,0,1
63004,complete,Women's Fashion,cod,adalberto.shavers@gmail.com,1,126,14,1,414,15,0,0,0,1,0,1,0,0,0,1,1
63005,complete,Mobiles & Tablets,Payaxis,onita.bublitz@shaw.ca,1,1772.7,400,1,414,7,0,0,1,0,1,0,0,0,1,0,1
63006,complete,Entertainment,Payaxis,anissa.pucci@charter.net,1,12751.342,2346.558,7,194,5,0,0,1,0,1,0,0,0,1,0,3
63008,complete,Women's Fashion,cod,shanna.prater@msn.com,1,175.23,19.47,1,414,7,0,1,0,0,1,0,0,0,1,0,1
63013,complete,Superstore,Payaxis,arielle.carlberg@gmail.com,1,20289.381,5365.319,91,273,7,0,1,0,0,1,0,0,0,0,1,3
63015,complete,Mobiles & Tablets,Payaxis,stefanie.etienne@apple.com,1,1196.58,512.82,3,414,4,0,0,1,0,1,0,0,0,1,0,1
63018,complete,Entertainment,Payaxis,suzy.roepke@gmail.com,1,9813.355,1979.945,5,258,4,0,0,1,0,1,0,0,0,1,0,3
63020,complete,Computing,Payaxis,ehtel.morabito@yahoo.com,1,1739.79,959.91,1,414,5,0,1,0,0,1,0,1,0,0,0,1
63026,complete,Mobiles & Tablets,Payaxis,sandie.forbis@aol.com,1,7738.75,1741.75,4,414,11,0,0,1,0,1,0,0,0,0,1,3
63033,complete,Entertainment,Payaxis,dick.gilkes@hotmail.co.uk,1,8811.9,1920,3,376,8,0,0,0,1,0,1,0,0,0,1,3
63035,complete,Mobiles & Tablets,easypay_voucher,nicholas.haskin@msn.com,1,12028.084,2820.086,32,173,13,0,0,1,0,0,1,1,0,0,0,3
63036,complete,Mobiles & Tablets,easypay_voucher,sherley.fenner@yahoo.ca,1,9698,1462,10,375,19,0,1,0,0,1,0,1,0,0,0,3
63039,complete,Mobiles & Tablets,Payaxis,cami.deck@aol.com,1,2105.7,500,1,414,25,0,0,0,1,1,0,0,0,1,0,1
63041,complete,Beauty & Grooming,Easypay,damion.burrier@hotmail.com,1,3186,1809,12,367,9,0,0,0,1,0,1,0,0,1,0,1
63042,complete,Mobiles & Tablets,Payaxis,gale.jaquez@microsoft.com,1,11856.399,3108.101,5,203,5,0,0,1,0,0,1,0,0,1,0,3
63045,complete,Mobiles & Tablets,easypay_voucher,timothy.sthilaire@gmail.com,1,12235.86,2478.54,9,369,29,0,0,1,0,0,1,0,1,0,0,3
63048,complete,Beauty & Grooming,cod,clorinda.bradburn@shaw.ca,1,94.5,10.5,1,414,10,0,0,1,0,1,0,1,0,0,0,1
63052,complete,Entertainment,Payaxis,grover.rood@aol.com,1,3477.18,1490.22,5,414,18,0,0,1,0,0,1,0,1,0,0,1
63055,complete,Mobiles & Tablets,Payaxis,dudley.kindel@ntlworld.com,1,1673.2,600,1,414,9,0,0,1,0,0,1,0,1,0,0,1
63061,complete,Men's Fashion,cod,glory.hohn@gmail.com,1,85.41,9.49,1,414,29,0,0,1,0,1,0,0,0,1,0,1
63067,complete,Mobiles & Tablets,easypay_voucher,gregory.paquette@aol.com,1,9712.3,2350,6,209,36,0,1,0,0,0,1,1,0,0,0,3
63068,complete,Superstore,cod,bruno.delvecchio@hotmail.com,1,1571.9,651.1,6,394,9,0,0,0,1,0,1,0,0,1,0,1
63070,complete,Mobiles & Tablets,Payaxis,delena.turcios@ibm.com,1,2400,1600,1,414,14,0,0,0,1,1,0,0,0,1,0,1
63072,complete,Entertainment,Payaxis,laquita.alexander@aol.com,1,2872.1889,1230.9381,4,414,4,0,0,1,0,1,0,0,0,1,0,1
63073,complete,Computing,Payaxis,berenice.durr@yahoo.com,1,1889.79,809.91,1,414,19,0,0,1,0,1,0,1,0,0,0,1
63074,complete,Beauty & Grooming,Payaxis,andrew.lindenberg@gmail.com,1,33368.23753,10224.82247,105,108,5,0,0,1,0,0,1,0,0,0,1,0
63077,complete,Computing,Payaxis,dorathy.prochaska@cox.net,1,2687.58,1151.82,2,414,5,0,0,1,0,1,0,1,0,0,0,1
63078,complete,Mobiles & Tablets,Payaxis,keenan.hoss@hotmail.com,1,10935.2,900,5,414,5,0,0,0,1,0,1,0,0,0,1,3
63083,complete,Computing,Payaxis,vickey.walters@shell.com,1,5574.66,2389.14,5,414,8,0,1,0,0,1,0,0,0,1,0,1
63084,complete,Entertainment,easypay_voucher,wade.parrish@bellsouth.net,1,8179.7,2437,8,374,10,0,0,1,0,0,1,1,0,0,0,3
63086,complete,Mobiles & Tablets,Payaxis,tatum.klock@gmail.com,1,7728.91,1951.59,4,414,6,0,1,0,0,1,0,0,0,1,0,3
63093,complete,Entertainment,Payaxis,tod.wigginton@gmail.com,1,5231.72,1925.28,6,414,6,0,1,0,0,0,1,0,0,1,0,1
63096,complete,Entertainment,Payaxis,hanh.kennerson@gmail.com,1,2412.5,400,1,414,8,0,0,0,1,1,0,0,0,1,0,1
63099,complete,Entertainment,Payaxis,marlin.kovar@gmail.com,1,579,216,2,413,19,0,0,1,0,1,0,0,1,0,0,1
63105,complete,Mobiles & Tablets,Payaxis,lavelle.giesen@ntlworld.com,1,3776.22,1618.38,4,414,5,0,0,1,0,1,0,0,0,1,0,1
63110,complete,Mobiles & Tablets,Payaxis,chong.chichester@gmail.com,1,8753,3000,5,414,12,0,0,1,0,1,0,0,0,1,0,3
63113,complete,Appliances,Payaxis,ula.mcbryde@shell.com,1,1264.5,300,1,414,17,0,1,0,0,1,0,1,0,0,0,1
63125,complete,Computing,Payaxis,tami.campagna@gmail.com,1,3779.58,1619.82,2,414,11,0,0,0,1,1,0,0,0,0,1,1
63128,complete,Entertainment,Payaxis,kristy.voll@comcast.net,1,1956.78,838.62,2,414,26,0,1,0,0,1,0,0,0,1,0,1
63130,complete,Computing,Payaxis,dwana.girton@yahoo.co.in,1,7044.1,2400,20,414,17,0,1,0,0,1,0,0,0,1,0,1
63132,complete,Mobiles & Tablets,Payaxis,brandon.denniston@hotmail.com,1,2152.6,600,1,414,5,0,1,0,0,0,1,0,0,1,0,1
63133,complete,Mobiles & Tablets,Payaxis,cary.motyka@aol.com,1,6241.29,2745.91,4,398,4,0,1,0,0,0,1,0,0,1,0,1
63142,complete,Mobiles & Tablets,Payaxis,tonita.estes@hotmail.com,1,2100,900,1,414,8,0,1,0,0,1,0,0,0,0,1,1
63143,complete,Mobiles & Tablets,Payaxis,terica.christenson@hotmail.com,1,4905.7,2250,6,414,5,0,1,0,0,1,0,0,0,0,1,1
63146,complete,Mobiles & Tablets,Payaxis,santos.hubbs@yahoo.com,1,3117.6,800,1,414,27,0,0,0,1,0,1,0,0,0,1,1
63147,complete,Mobiles & Tablets,Payaxis,joseph.ruble@yahoo.com,1,2158.8,800,1,414,21,0,0,1,0,1,0,0,0,0,1,1
63148,complete,Computing,Payaxis,louie.mcafee@shaw.ca,1,1427.79,611.91,1,414,4,0,0,1,0,0,1,0,0,1,0,1
63150,complete,Mobiles & Tablets,Payaxis,rubin.gaiter@msn.com,1,5209.89,2232.81,3,414,31,0,0,0,1,0,1,1,0,0,0,1
63151,complete,Entertainment,Payaxis,larissa.bickham@shaw.ca,1,5955,2100,3,414,11,0,0,0,1,1,0,1,0,0,0,1
