cust_id,status,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
65382,complete,carroll.tauber@gmail.com,1,3551.2,80,16,207,4,0,0,1,0,0,1,0,1,0,0,1
65388,complete,del.rahn@yahoo.com,1,39404.92,7969.9,82,107,25,0,0,0,1,0,1,0,1,0,0,0
65399,complete,etsuko.metivier@ibm.com,1,5022.92,1243.28,12,373,19,0,1,0,0,1,0,1,0,0,0,1
65421,complete,liza.ceasar@earthlink.net,1,1211.2,20,12,373,5,0,0,0,1,1,0,1,0,0,0,1
65424,complete,cyril.belt@gmail.com,1,5525.28,1146.32,12,334,10,0,0,1,0,0,1,1,0,0,0,1
65426,complete,melisa.glasscock@gmail.com,1,268.48,67.12,4,390,22,0,0,1,0,1,0,0,0,1,0,1
65433,complete,sherrill.gentner@btinternet.com,1,4442.793,764.047,28,139,7,0,0,1,0,1,0,1,0,0,0,1
65439,complete,sterling.hunley@gmail.com,1,3177.12,794.28,5,383,7,0,0,1,0,0,1,0,0,1,0,1
65449,complete,bennie.renz@hotmail.com,1,2594.8,145,2,390,34,0,0,1,0,1,0,0,0,0,1,1
65450,complete,gaston.card@bp.com,1,784,196,1,390,39,0,0,1,0,0,1,0,0,0,1,1
65452,complete,rozella.mauro@microsoft.com,1,1224.9,145,1,390,6,0,0,0,1,1,0,0,0,0,1,1
65455,complete,shane.luellen@gmail.com,1,42181.155,8068.545,32,208,19,0,0,0,1,0,1,1,0,0,0,0
65458,complete,gino.cheever@shaw.ca,1,14355.05,2827.95,11,258,24,0,0,0,1,0,1,0,1,0,0,3
65459,complete,anastasia.siegel@exxonmobil.com,1,13865.7,2980.2,9,376,4,0,0,1,0,1,0,0,1,0,0,3
65460,complete,tomika.hornick@yahoo.com,1,13433.58,3215.52,9,369,5,0,0,0,1,1,0,1,0,0,0,3
65461,complete,keiko.lipsky@gmail.com,1,3019.76,357.99,9,315,5,0,0,0,1,1,0,0,0,1,0,1
65462,complete,cesar.culley@hotmail.com,1,1124.9,245,1,390,7,0,0,1,0,0,1,0,0,1,0,1
65463,complete,fidela.clerk@gmail.com,1,7306.2,1095,2,375,4,0,1,0,0,1,0,0,0,1,0,1
65464,complete,cleveland.earwood@exxonmobil.com,1,13633.6,3075.9,9,376,18,0,1,0,0,0,1,0,1,0,0,3
65465,complete,maricruz.nichol@gmail.com,1,1124.9,245,1,390,13,0,1,0,0,1,0,0,0,0,1,1
65466,complete,dorian.shine@aol.com,1,31782.739,5653.461,16,187,5,0,1,0,0,0,1,1,0,0,0,0
65468,complete,angelena.selvage@comcast.net,1,6211.96,852.64,11,194,12,0,0,0,1,1,0,1,0,0,0,1
65469,complete,rick.craighead@aol.com,1,51287.688,8407.112,43,185,8,0,1,0,0,0,1,1,0,0,0,4
65476,complete,brooks.mcmunn@yahoo.co.uk,1,13786.72,3992.88,10,376,13,0,1,0,0,0,1,0,0,0,1,3
65477,complete,ayanna.cormier@cox.net,1,22497.49,3138.81,15,369,14,0,0,1,0,1,0,1,0,0,0,0
65478,complete,kina.charleston@outlook.com,1,1350,200,1,390,10,0,0,1,0,1,0,0,0,1,0,1
65479,complete,lucila.hudnall@walmart.com,1,25057.2,3943.2,22,202,5,0,0,1,0,1,0,0,0,0,1,0
65480,complete,virgil.batey@yahoo.com,1,2171.825,167.875,5,180,5,0,0,1,0,0,1,0,1,0,0,1
65481,complete,shery.cone@cox.net,1,24774.22,2812.58,26,156,18,0,0,1,0,1,0,0,0,1,0,0
65485,complete,hae.virgil@gmail.com,1,24865.948,3526.652,17,271,9,0,1,0,0,1,0,0,0,1,0,0
65488,complete,wilhemina.paradiso@shell.com,1,17064.14,1834.96,15,201,35,0,0,1,0,1,0,0,0,1,0,3
65490,complete,cierra.delorme@gmail.com,1,21291.176,2700.424,12,274,17,0,1,0,0,1,0,1,0,0,0,3
65491,complete,johnny.mullinax@gmail.com,1,18137.7,4330,8,373,10,0,0,1,0,0,1,0,1,0,0,3
65494,complete,frank.barela@shell.com,1,4143.44,216.46,28,148,6,0,1,0,0,0,1,1,0,0,0,1
65495,complete,jolanda.ali@aol.com,1,30138.5,3048.8,17,266,6,0,0,1,0,1,0,0,0,1,0,0
65511,complete,marshall.mundo@charter.net,1,474.9,75,1,390,18,0,0,1,0,0,1,0,1,0,0,1
65526,complete,lynda.fitzsimmons@bp.com,1,8598.7,880,5,383,5,0,0,0,1,1,0,0,1,0,0,3
65530,complete,troy.mckean@ibm.com,1,4599.6,880,4,390,5,0,0,0,1,1,0,1,0,0,0,1
65531,complete,herschel.pinnock@gmail.com,1,10144.698,2551.102,9,282,10,0,1,0,0,0,1,0,0,1,0,3
65534,complete,gonzalo.kerber@yahoo.co.in,1,8202.6,4051.3,6,376,6,0,0,1,0,0,1,0,0,1,0,3
65537,complete,edmond.wooldridge@aol.com,1,17143.851,2356.849,28,263,17,0,1,0,0,0,1,0,0,1,0,3
65544,complete,efren.otey@gmail.com,1,853.28,205.92,2,390,9,0,1,0,0,0,1,0,1,0,0,1
65547,complete,brandon.finnell@aol.com,1,10110,3533.7,8,376,7,0,1,0,0,0,1,0,1,0,0,3
65553,complete,denese.cammack@hotmail.com,1,403.52,100.88,2,390,24,0,0,1,0,1,0,0,0,1,0,1
65558,complete,vernita.dore@yahoo.com,1,2299.8,440,2,390,9,0,0,0,1,1,0,0,0,1,0,1
65561,complete,james.hurtado@aol.com,1,6868.8,963.2,8,375,34,0,0,0,1,1,0,0,0,0,1,1
65572,complete,tammara.marotta@hotmail.com,1,7810.2,3093.7,5,376,23,0,0,1,0,1,0,1,0,0,0,3
65604,complete,cathrine.alverson@yahoo.com,1,9764.36,64.04,6,369,21,0,0,0,1,1,0,1,0,0,0,3
65622,complete,tommy.cavazos@apple.com,1,771.9,40,3,368,17,0,0,1,0,0,1,0,0,0,1,1
65672,complete,ashley.jeffries@gmail.com,1,2288.4,296.5,7,253,7,0,0,1,0,1,0,0,1,0,0,1
65674,complete,ozella.braman@exxonmobil.com,1,100.8,20,4,389,10,0,0,1,0,1,0,1,0,0,0,1
65704,complete,sina.woodrum@gmail.com,1,521.03,87.97,4,370,37,0,1,0,0,1,0,0,0,0,1,1
65741,complete,virgil.velazco@aol.com,1,1099.59,73.31,3,369,10,0,0,0,1,0,1,0,0,1,0,1
65762,complete,anton.condit@aol.com,1,19846.33,1965.07,32,201,12,0,0,1,0,0,1,0,0,0,1,3
65806,complete,rusty.demelo@hotmail.co.uk,1,645.246,102.394,8,268,8,0,0,1,0,0,1,0,0,0,1,1
65865,complete,patricia.angus@yahoo.com,1,1385.28,363.92,4,348,4,0,0,1,0,0,1,0,0,1,0,1
65867,complete,oren.barrett@apple.com,1,736.3,90,8,227,10,0,0,1,0,0,1,1,0,0,0,1
65873,complete,carmen.heenan@gmail.com,1,566.36,71.94,4,373,24,0,0,1,0,0,1,0,0,1,0,1
65896,complete,william.burgan@gmail.com,1,16597.835,1522.565,30,357,26,0,0,1,0,1,0,0,0,1,0,3
65919,complete,fatimah.sanson@outlook.com,1,2361.225,70,14,320,10,0,0,1,0,1,0,0,1,0,0,1
65937,complete,vince.artz@gmail.com,1,50582.17,9508.03,43,249,24,0,1,0,0,0,1,1,0,0,0,4
65952,complete,anya.nicola@aol.com,1,203.68,11.42,5,373,6,0,1,0,0,1,0,0,0,1,0,1
65955,complete,franklyn.keim@gmail.com,1,13840.651,2428.149,14,205,6,0,0,0,1,0,1,1,0,0,0,3
65964,complete,alex.bluford@verizon.net,1,3915.6,600,3,384,7,0,1,0,0,0,1,1,0,0,0,1
65965,complete,joni.painter@gmail.com,1,134.9,20,1,384,6,0,0,1,0,1,0,0,0,1,0,1
65975,complete,milton.rohr@shell.com,1,631.63,11.97,2,347,8,0,0,1,0,0,1,1,0,0,0,1
65979,complete,lee.romeo@gmail.com,1,585.339,40.001,12,358,9,0,0,1,0,1,0,0,1,0,0,1
65992,complete,annamae.shepley@aol.com,1,1488.92,163.98,3,372,8,0,0,1,0,1,0,0,0,1,0,1
65998,complete,leda.wear@aol.com,1,532.06,132.04,2,383,21,0,0,1,0,1,0,1,0,0,0,1
65999,complete,stepanie.nyquist@aol.com,1,5043.859,1411.921,37,116,13,0,0,0,1,1,0,0,1,0,0,1
66003,complete,anton.lotts@gmail.com,1,20731.604,4862.796,30,187,24,0,1,0,0,0,1,1,0,0,0,3
66010,complete,odilia.silber@hotmail.com,1,791.96,163.04,7,348,22,0,0,1,0,1,0,0,0,1,0,1
66029,complete,hildred.critchfield@bp.com,1,9869.52,1565.38,15,271,33,0,0,1,0,1,0,0,0,0,1,3
66031,complete,kai.repp@yahoo.com,1,364.7,20,3,377,15,0,0,1,0,1,0,1,0,0,0,1
66032,complete,joshua.pullin@gmail.com,1,1396.385,164.415,6,369,4,0,0,1,0,0,1,1,0,0,0,1
66051,complete,kara.beahm@yahoo.co.uk,1,15222.346,2761.054,15,197,22,0,0,1,0,1,0,0,1,0,0,3
66057,complete,kim.lambdin@gmail.com,1,19495.8,3442,8,369,6,0,0,0,1,0,1,1,0,0,0,3
66059,complete,erika.stinnett@yahoo.ca,1,9390,920,6,383,9,0,1,0,0,1,0,0,0,0,1,3
66062,complete,lashell.alloway@gmail.com,1,2340,460,2,383,8,0,0,1,0,1,0,1,0,0,0,1
66063,complete,florentino.comerford@sbcglobal.net,1,42158.58,5590.12,11,139,8,0,0,1,0,0,1,0,1,0,0,0
66064,complete,felipa.duchesne@gmail.com,1,7270,920,6,381,19,0,1,0,0,1,0,0,0,1,0,1
66065,complete,francisco.lema@sbcglobal.net,1,127208.418,16302.082,76,103,17,0,0,1,0,1,0,0,0,1,0,2
66066,complete,stan.nobles@walmart.com,1,37073.321,7683.979,33,107,7,0,0,0,1,0,1,0,0,1,0,0
66068,complete,lillie.hughey@gmail.com,1,11548.8,1883.2,12,331,5,0,0,1,0,1,0,0,0,0,1,3
66070,complete,joellen.olmsted@gmail.com,1,14962.16,556.04,54,122,8,0,0,1,0,1,0,1,0,0,0,3
66072,complete,elwood.younts@outlook.com,1,2195.64,543.96,3,367,4,0,0,0,1,0,1,0,0,0,1,1
66075,complete,isaac.littlefield@rediffmail.com,1,9217.82,1059.58,36,106,6,0,0,1,0,0,1,0,0,1,0,3
66076,complete,graig.fulkerson@yahoo.co.uk,1,33382.142,9192.058,15,274,9,0,0,1,0,0,1,0,0,1,0,0
66078,complete,kermit.cost@gmail.com,1,16169.88,2825.92,9,369,8,0,0,1,0,0,1,0,0,0,1,3
66082,complete,chang.stackpole@gmail.com,1,16328.57,2455.93,18,194,10,0,0,1,0,0,1,0,0,0,1,3
66083,complete,wallace.beecher@hotmail.com,1,18361.86,3021.94,11,372,24,0,0,1,0,0,1,0,0,0,1,3
66085,complete,amira.randazzo@rediffmail.com,1,2105.4,390,2,369,12,0,0,1,0,1,0,0,1,0,0,1
66086,complete,obdulia.vida@comcast.net,1,18363.56,3270.34,8,369,20,0,0,0,1,1,0,0,0,1,0,3
66087,complete,jenise.spieker@btinternet.com,1,2340,460,2,383,6,0,0,1,0,1,0,0,0,0,1,1
66089,complete,vito.stolp@yahoo.co.in,1,619,80,6,383,7,0,0,1,0,0,1,0,0,0,1,1
66091,complete,nicola.wylie@gmail.com,1,21175.88,4674.52,16,166,12,0,0,1,0,1,0,0,0,0,1,3
66092,complete,vernon.backer@yahoo.com,1,5958,1042,5,376,15,0,0,1,0,0,1,0,0,1,0,1
66093,complete,brad.buzzard@hotmail.com,1,4551.12,1248.08,6,373,25,0,0,1,0,0,1,0,1,0,0,1
66095,complete,jesus.hafner@aol.com,1,2340,460,2,383,14,0,0,1,0,0,1,0,0,0,1,1
66096,complete,elva.cabe@yahoo.co.in,1,660.92,229.08,6,376,4,0,0,1,0,1,0,0,0,0,1,1
66100,complete,hugh.thoma@bp.com,1,2340,460,2,383,9,0,0,1,0,0,1,0,1,0,0,1
66101,complete,kenton.williamson@gmail.com,1,5459.53,1099.97,13,366,21,0,0,1,0,0,1,0,0,1,0,1
66102,complete,francisco.gillen@gmail.com,1,4551.12,1248.08,5,373,6,0,0,0,1,0,1,0,0,0,1,1
66104,complete,eli.cruz@exxonmobil.com,1,23149.05,4125.75,14,258,24,0,0,1,0,0,1,0,1,0,0,0
66108,complete,marcus.shryock@gmail.com,1,3696.87,666.33,4,376,8,0,0,0,1,0,1,0,0,1,0,1
66109,complete,rico.mines@ntlworld.com,1,13423.56,2073.04,16,194,19,0,0,1,0,0,1,0,1,0,0,3
66111,complete,stefanie.talton@microsoft.com,1,13043,2532,10,372,7,0,0,0,1,1,0,0,1,0,0,3
66112,complete,robt.pettiford@aol.com,1,12597.764,3137.436,11,194,20,0,0,0,1,0,1,0,0,1,0,3
66115,complete,doretta.kenny@gmail.com,1,7940,460,9,383,8,0,1,0,0,1,0,0,1,0,0,3
66117,complete,claris.wills@rediffmail.com,1,8910.36,1710.04,8,376,39,0,0,0,1,1,0,0,1,0,0,3
66118,complete,sol.vos@aol.com,1,10454.93,1538.77,12,331,26,0,0,0,1,0,1,0,0,1,0,3
66120,complete,francisco.labarre@hotmail.co.uk,1,28614.491,3115.509,45,106,11,0,0,0,1,1,0,1,0,0,0,0
66121,complete,carolina.bowers@gmail.com,1,10868,1732,9,376,18,0,0,1,0,1,0,0,1,0,0,3
66123,complete,fabian.hover@aol.com,1,24221.242,2898.458,14,274,14,0,0,1,0,0,1,0,0,1,0,0
66125,complete,tyrone.greenman@shell.com,1,8258.76,1557.64,8,376,8,0,1,0,0,0,1,0,0,0,1,3
66126,complete,christoper.hogle@bellsouth.net,1,24697.478,3430.122,13,106,29,0,0,0,1,0,1,0,1,0,0,0
66131,complete,jinny.stahlman@btinternet.com,1,9468,1732,8,376,11,0,0,1,0,1,0,0,0,0,1,3
66132,complete,arlene.clutter@yahoo.com,1,4572.81,830.49,11,208,20,0,0,0,1,1,0,0,1,0,0,1
66134,complete,pearlie.rego@hotmail.com,1,5170.07,220.83,8,373,26,0,0,1,0,1,0,0,0,0,1,1
66135,complete,eddie.anstett@yahoo.ca,1,19581.802,2444.898,11,274,4,0,0,1,0,0,1,0,0,1,0,3
66137,complete,kerstin.roloff@gmail.com,1,11255.5,2132,9,372,4,0,0,0,1,1,0,1,0,0,0,3
66138,complete,juliann.pendleton@msn.com,1,12355.64,1759.96,8,376,26,0,0,1,0,1,0,1,0,0,0,3
66141,complete,lenard.carroll@cox.net,1,7925.28,1157.92,9,369,6,0,0,1,0,0,1,1,0,0,0,3
66146,complete,morris.forward@gmail.com,1,1170,230,1,383,6,0,0,1,0,0,1,0,1,0,0,1
66149,complete,eustolia.slavin@aol.com,1,8838.36,1782.04,8,369,9,0,0,1,0,1,0,0,0,1,0,3
66153,complete,jerlene.montenegro@aol.com,1,13668,1732,11,376,26,0,0,1,0,1,0,0,0,0,1,3
66154,complete,victor.bellew@apple.com,1,12355.64,1759.96,12,331,4,0,0,0,1,0,1,0,0,1,0,3
66155,complete,donnell.lattin@walmart.com,1,8838.36,1782.04,8,369,8,0,0,0,1,0,1,0,0,1,0,3
66156,complete,georgiana.maxwell@apple.com,1,789.238,212.502,9,185,13,0,0,1,0,1,0,0,1,0,0,1
66160,complete,enda.ponce@hotmail.com,1,14225.02,2024.38,8,376,23,0,1,0,0,1,0,0,0,1,0,3
66163,complete,londa.byrne@yahoo.com,1,1170,230,2,383,5,0,0,1,0,1,0,0,0,0,1,1
66166,complete,tamala.dutton@btinternet.com,1,16200.78,2951.02,10,369,12,0,0,1,0,1,0,0,0,0,1,3
66167,complete,adrian.castro@hotmail.com,1,10260,960,8,108,19,0,0,1,0,0,1,0,0,0,1,3
66168,complete,zachary.walker@shaw.ca,1,14226.81,2450.99,11,376,20,0,0,1,0,0,1,0,0,1,0,3
66170,complete,ciera.seifert@gmail.com,1,5904,1096,5,376,8,0,0,0,1,1,0,0,0,1,0,1
66171,complete,paulina.blanding@hotmail.com,1,9564.2,1529.8,12,331,12,0,0,0,1,1,0,0,0,0,1,3
66175,complete,laurine.gonsalez@gmail.com,1,9607.11,1713.89,8,194,33,0,0,0,1,1,0,0,0,1,0,3
66176,complete,mohammad.villatoro@verizon.net,1,9468,1732,8,375,13,0,1,0,0,0,1,1,0,0,0,3
66177,complete,tayna.pifer@yahoo.co.in,1,13255.8,1913.2,12,331,5,0,0,1,0,1,0,0,0,1,0,3
66179,complete,otha.dexter@apple.com,1,14593.49,1079.01,10,356,5,0,0,1,0,0,1,0,1,0,0,3
66180,complete,emmitt.bethel@gmail.com,1,9468,1732,8,376,26,0,0,1,0,0,1,1,0,0,0,3
66181,complete,franchesca.splawn@gmail.com,1,11828.4,2132,9,369,23,0,0,1,0,1,0,1,0,0,0,3
66183,complete,tony.heavener@yahoo.com,1,4908.6,955.4,6,373,12,0,0,1,0,0,1,0,0,1,0,1
66185,complete,arnoldo.blanche@comcast.net,1,9468,1732,8,375,4,0,0,0,1,0,1,0,0,1,0,3
66187,complete,gregorio.rivas@gmail.com,1,9468,1732,8,376,16,0,0,1,0,0,1,0,0,0,1,3
66189,complete,lyman.custodio@yahoo.ca,1,9468,1732,8,376,13,0,0,1,0,0,1,0,1,0,0,3
66190,complete,kai.roquemore@cox.net,1,4663.71,868.19,9,373,20,0,0,1,0,1,0,0,0,0,1,1
66191,complete,lonna.darling@gmail.com,1,6570,1130,6,369,17,0,0,1,0,1,0,0,0,0,1,1
66192,complete,nathan.melson@msn.com,1,9468,1732,8,375,8,0,0,1,0,0,1,1,0,0,0,3
66193,complete,zachariah.varley@comcast.net,1,28626.296,5308.904,23,274,6,0,0,0,1,0,1,0,0,1,0,0
66194,complete,danyelle.tores@bp.com,1,159.8,60,1,383,4,0,0,1,0,1,0,0,1,0,0,1
66200,complete,annika.weishaar@gmail.com,1,9468,1732,8,375,12,0,0,1,0,1,0,0,0,1,0,3
66201,complete,carroll.drye@gmail.com,1,4680,920,4,383,13,0,0,0,1,0,1,0,0,1,0,1
66207,complete,lillian.rhea@yahoo.com,1,6664.14,1180.46,6,376,30,0,0,1,0,1,0,1,0,0,0,1
66208,complete,bernie.wethington@microsoft.com,1,20062.198,5095.222,21,355,11,0,0,1,0,1,0,1,0,0,0,3
66209,complete,adolph.compos@gmail.com,1,4680,920,4,383,4,0,1,0,0,0,1,0,1,0,0,1
66213,complete,reyes.piper@gmail.com,1,13661.179,2274.721,17,374,11,0,0,0,1,0,1,0,0,0,1,3
66216,complete,kenia.greenlaw@yahoo.ca,1,4680,920,4,383,25,0,0,1,0,1,0,0,0,1,0,1
66218,complete,katerine.ritz@comcast.net,1,4680,920,4,383,11,0,0,1,0,1,0,0,1,0,0,1
66222,complete,michiko.barile@sbcglobal.net,1,8910.36,1710.04,8,376,4,0,1,0,0,1,0,1,0,0,0,3
66223,complete,roderick.eads@msn.com,1,2340,460,2,383,6,0,0,1,0,0,1,0,1,0,0,1
66224,complete,zachery.clanton@hotmail.com,1,19778.4,2877.6,12,282,13,0,1,0,0,0,1,0,0,1,0,3
66229,complete,augustine.gregor@yahoo.com,1,1170,230,1,383,6,0,0,0,1,0,1,0,0,1,0,1
66230,complete,rex.wickham@exxonmobil.com,1,8271,1529,8,375,8,0,0,1,0,0,1,0,1,0,0,3
66232,complete,emerson.stowers@gmail.com,1,6080,920,5,383,13,0,0,0,1,0,1,0,0,1,0,1
66233,complete,brenda.quintanilla@gmail.com,1,4392,440,3,263,7,0,0,0,1,1,0,0,0,1,0,1
66235,complete,maxie.vannoy@gmail.com,1,20258.068,2731.032,19,278,6,0,0,1,0,1,0,0,0,1,0,3
66241,complete,moshe.mallet@hotmail.com,1,30307.68,4047.52,12,282,8,0,0,1,0,0,1,0,0,1,0,0
66242,complete,josefine.cadle@gmail.com,1,6129.79,1238.91,5,369,8,0,0,0,1,1,0,0,0,1,0,1
66243,complete,diamond.chesney@gmail.com,1,9468,1732,8,375,6,0,0,0,1,1,0,0,0,1,0,3
66246,complete,arron.wedding@btinternet.com,1,18119.148,2418.252,13,278,12,0,0,1,0,0,1,0,1,0,0,3
66247,complete,belle.blumer@gmail.com,1,1170,230,1,383,5,0,1,0,0,1,0,0,0,1,0,1
66248,complete,obdulia.douglass@msn.com,1,9468,1732,8,375,7,0,0,0,1,1,0,1,0,0,0,3
66251,complete,rey.benfield@exxonmobil.com,1,27299.294,4583.006,19,106,14,0,0,1,0,0,1,0,1,0,0,0
66252,complete,elisha.justice@hotmail.com,1,13922.44,3775.16,5,368,30,0,0,1,0,0,1,0,0,1,0,3
66254,complete,chad.tally@hotmail.com,1,56601.955,13456.045,38,327,29,0,0,0,1,0,1,0,0,1,0,4
66256,complete,genie.rockwood@hotmail.com,1,17785.29,3019.41,12,208,26,0,1,0,0,1,0,0,0,1,0,3
66257,complete,shalon.chamberlin@shell.com,1,19951.14,4525.46,6,367,12,0,0,0,1,1,0,1,0,0,0,3
66258,complete,palmer.mina@gmail.com,1,3541.59,883.81,3,369,21,0,0,1,0,0,1,0,0,1,0,1
66259,complete,gavin.chancey@aol.com,1,15020.26,4047.14,6,367,23,0,1,0,0,0,1,1,0,0,0,3
66260,complete,taylor.overby@walmart.com,1,1170,230,1,383,9,0,0,1,0,0,1,1,0,0,0,1
66263,complete,arnold.briseno@microsoft.com,1,1170,230,1,383,18,0,0,0,1,0,1,1,0,0,0,1
66264,complete,shayla.heyer@gmail.com,1,109.8,30,1,383,11,0,0,0,1,1,0,1,0,0,0,1
66265,complete,bernardina.song@gmail.com,1,9468,1732,8,376,27,0,0,1,0,1,0,0,1,0,0,3
66268,complete,tracey.hone@yahoo.com,1,22581.892,3502.108,16,106,17,0,1,0,0,0,1,0,0,1,0,0
66270,complete,carline.haskett@yahoo.com,1,120.8,40,2,383,7,0,1,0,0,1,0,1,0,0,0,1
66273,complete,antonetta.ropp@btinternet.com,1,11255.5,2132,9,372,24,0,0,1,0,1,0,0,0,1,0,3
66275,complete,basilia.molter@verizon.net,1,27775.592,5268.108,19,106,17,0,1,0,0,1,0,0,0,1,0,0
66277,complete,sylvie.pino@bellsouth.net,1,9468,1732,8,376,17,0,1,0,0,1,0,1,0,0,0,3
66278,complete,amos.bains@hotmail.com,1,15017.76,2068.64,8,282,4,0,1,0,0,0,1,0,0,0,1,3
66279,complete,ernesto.gibby@gmail.com,1,38991.62498,5082.89402,45,348,9,0,0,1,0,0,1,1,0,0,0,0
66281,complete,numbers.kleist@msn.com,1,8024.4,1631.6,6,283,20,0,0,1,0,0,1,1,0,0,0,3
66284,complete,asa.crary@yahoo.com,1,4680,920,4,383,5,0,0,0,1,0,1,0,0,1,0,1
66286,complete,ashley.granberry@charter.net,1,12233.63,2065.07,10,106,12,0,0,0,1,0,1,0,0,1,0,3
66288,complete,kathryn.barthel@ntlworld.com,1,4680,920,4,383,12,0,0,1,0,1,0,0,0,0,1,1
66291,complete,felton.mcentee@gmail.com,1,4680,920,4,383,30,0,1,0,0,0,1,0,0,1,0,1
66293,complete,don.tamura@exxonmobil.com,1,4680,920,4,383,6,0,0,0,1,0,1,0,0,1,0,1
66294,complete,marybeth.parkman@yahoo.co.uk,1,13820.67,2571.43,13,106,6,0,1,0,0,1,0,0,0,0,1,3
66297,complete,camille.broady@gmail.com,1,4680,920,4,383,6,0,0,0,1,1,0,0,0,1,0,1
66301,complete,eldon.jerez@apple.com,1,498.96,137.24,4,373,15,0,0,1,0,0,1,0,0,1,0,1
66305,complete,luciano.cottle@gmail.com,1,5658.52,1092.68,11,382,35,0,0,1,0,0,1,1,0,0,0,1
66308,complete,robin.aquilar@hotmail.co.uk,1,4680,920,4,383,4,0,0,0,1,0,1,0,0,1,0,1
66311,complete,asa.schoenrock@hotmail.co.uk,1,2340,460,3,383,9,0,1,0,0,0,1,0,0,0,1,1
66312,complete,lizbeth.jolley@aol.com,1,12470,2930,7,375,4,0,0,0,1,1,0,0,0,1,0,3
66313,complete,darby.furey@ibm.com,1,6482.63198,977.15802,69,97,20,0,0,1,0,1,0,0,1,0,0,1
66314,complete,rusty.criswell@apple.com,1,2340,460,2,383,27,0,0,0,1,0,1,1,0,0,0,1
66316,complete,jennie.karsten@gmail.com,1,23701.436,3639.164,22,201,16,0,1,0,0,1,0,0,0,0,1,0
66317,complete,dan.seiber@yahoo.com,1,32936.496,5497.804,32,103,18,0,0,0,1,1,0,0,0,1,0,0
66320,complete,tobie.eckley@yahoo.com,1,7750.64,431.96,9,250,28,0,0,1,0,1,0,0,0,0,1,1
66332,complete,kenna.stlaurent@gmail.com,1,22863.484,3261.016,13,103,21,0,0,1,0,1,0,0,0,1,0,0
66338,complete,jared.alverez@yahoo.com,1,5294.35,402.95,40,257,12,0,0,1,0,0,1,0,0,0,1,1
66359,complete,yelena.gress@shaw.ca,1,1001.9,80,6,343,6,0,1,0,0,1,0,0,0,1,0,1
66374,complete,maira.flannagan@gmail.com,1,459,20,6,367,17,0,1,0,0,1,0,0,0,1,0,1
66377,complete,shawnee.belew@gmail.com,1,20480.17,5742.53,10,367,6,0,0,0,1,1,0,1,0,0,0,3
66380,complete,ezequiel.poon@exxonmobil.com,1,6532.56,925.84,8,376,6,0,0,1,0,0,1,1,0,0,0,1
66394,complete,marcela.christner@shell.com,1,1213.91,234.39,21,372,11,0,0,1,0,1,0,1,0,0,0,1
66404,complete,mayra.foos@hotmail.com,1,3558.3,400,1,382,6,0,0,1,0,1,0,0,0,1,0,1
66412,complete,emory.despres@hotmail.com,1,88344.85,10143.49,133,108,14,0,0,0,1,0,1,0,0,0,1,4
66414,complete,brent.bradberry@yahoo.ca,1,969.7,170,2,382,6,0,0,1,0,0,1,0,0,1,0,1
66428,complete,joanne.pinner@gmail.com,1,8406.6,1200,4,370,28,0,0,0,1,1,0,0,1,0,0,3
66439,complete,caroyln.harrington@verizon.net,1,1469.7,230,2,382,12,0,0,1,0,1,0,0,0,1,0,1
66440,complete,agnes.mancia@btinternet.com,1,428.5,100,1,382,35,0,0,1,0,1,0,0,1,0,0,1
66442,complete,abram.goodlett@apple.com,1,839.5,160,3,381,30,0,0,0,1,0,1,0,1,0,0,1
66481,complete,lashandra.hawthorn@gmail.com,1,99.8,40,1,382,16,0,0,0,1,1,0,0,0,1,0,1
66483,complete,zada.griffis@gmail.com,1,2747.815,239.985,2,382,25,0,0,0,1,1,0,1,0,0,0,1
66488,complete,roland.widger@gmail.com,1,959.4,240,3,382,10,0,0,1,0,0,1,0,0,0,1,1
66498,complete,camila.beaulieu@ntlworld.com,1,8383.88,1062.92,8,376,19,0,1,0,0,1,0,0,0,0,1,3
66503,complete,brandy.wafford@btinternet.com,1,9026.31,1099.99,8,376,4,0,1,0,0,1,0,0,0,1,0,3
66507,complete,kim.born@gmail.com,1,4786.82,695.28,6,375,9,0,0,1,0,1,0,0,1,0,0,1
66508,complete,renato.agarwal@gmail.com,1,171.81,36.89,2,375,15,0,1,0,0,0,1,0,0,1,0,1
66509,complete,miss.mcvay@gmail.com,1,5399.64,799.96,8,376,5,0,0,0,1,1,0,1,0,0,0,1
66512,complete,loren.grogg@hotmail.com,1,6949.54,799.96,9,376,6,0,1,0,0,0,1,0,0,0,1,1
66517,complete,majorie.ringo@walmart.com,1,5399.64,799.96,8,376,25,0,0,1,0,1,0,0,0,1,0,1
66518,complete,dalton.hock@yahoo.com,1,119.8,20,1,382,6,0,1,0,0,0,1,0,0,0,1,1
66521,complete,joana.bublitz@aol.com,1,17074.265,2547.335,18,97,34,0,1,0,0,1,0,0,0,1,0,3
66522,complete,joelle.anzalone@gmail.com,1,2608.2,569.8,8,376,24,0,1,0,0,1,0,0,1,0,0,1
